sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length
non-code-switch,CMU,5846, ,水 免费 .,2,,免费,38.15362473674615,5.048147,VV,0,root,3.990026 5.048147 4.486331,4.508168,,7.721785707401626,,2,0,1,0,3.990026,2,2,2,2,3
non-code-switch,CMU,5860, ,房子 很 新 ， 不 会 有 破旧 的 感觉 。,3,,新,33.70093484881479,3.892704,VA,7,dep,5.512905 3.009724 3.892704 0.3125786 2.972239 2.865629 2.047401 6.434323 0.3333287 3.549757 0.4618497,2.8538580909090907,,8.06100142996859,,1,4,0,0,3.009724,2,2,1,2,11
non-code-switch,CMU,5896, ,租金 为 $360 每 月 ， 包括 水 和气 。,5,,月,32.88193675789676,3.653591,NN,0,root,7.042348 1.618971 10.51329 3.483315 3.653591 0.8201176 3.533635 3.688487 7.217751 2.50334,4.407484559999999,,7.885110763504925,,1,0,1,0,3.483315,2,2,2,2,10
non-code-switch,CMU,5911, ,万 分 感谢 ！,3,,感谢,37.57800631290792,5.804913,VV,0,root,4.134205 4.361894 5.804913 2.766023,4.26675875,,9.93280360687018,,2,0,1,0,4.361894,3,2,3,2,4
non-code-switch,CMU,5920, ,房子 最多 住 四 个 人 。,1,,房子,37.40390285781066,5.512905,NN,3,nsubj,5.512905 4.864687 5.374291 3.190414 0.8059883 1.813697 1.335399,3.271054471428571,,7.084991463392813,,2,2,0,,,1,2,1,1,7
non-code-switch,CMU,5922, ,壁橱 卧室 都 有 ， 还有 一 间 共用 。,9,,共用,40.0576172186791,10.16642,JJ,4,dep,6.609482 6.033918 2.744706 1.13947 1.940914 3.122109 1.269436 1.826222 10.51329 1.427697,3.6627243999999997,,11.319097967990071,,2,5,0,0,1.826222,3,3,3,2,10
non-code-switch,CMU,5944, ,公寓 内 有 洗衣机 ， 房间 内 有 空调 。,1,,公寓,39.049879525011114,4.876083,NN,3,advmod:loc,4.876083 1.948921 2.402497 5.832986 1.115698 5.056071 4.138082 2.289129 4.165446 1.275931,3.3100843999999996,,7.358284798392494,,2,2,0,,,1,1,1,1,10
non-code-switch,CMU,5949, ,公寓 ： 有 一 个 需要 用 钥匙 开 的 大门 ， 外人 进 不 来 ， 有 公寓 物业 管理 。,19,,公寓,39.049879525011114,4.84882,NN,21,compound:nn,4.876083 2.999511 3.078321 1.102928 5.503237 4.081922 2.059587 3.934777 3.768896 1.50656 2.897069 0.5195702 5.299357 2.897615 3.217986 4.412635 1.567819 2.339627 4.84882 3.639632 4.318769 0.5745816,3.1566046727272736,,7.358284798392494,,2,2,0,0,2.339627,3,2,3,2,22
non-code-switch,CMU,5967, ,请 短信 联系 973-568-11621 .,1,,请,36.1838947809541,4.366777,VV,3,dep,4.366777 6.131726 2.981251 10.51329 3.135041,5.425617,,7.121896020328263,,1,2,0,,,1,2,1,1,5
non-code-switch,CMU,5998, ,可以 装 一 加仑 水 ， 适合 成年 宠物 或者 多个 宠物 。,5,,水,35.87013406325342,2.443461,NN,2,dobj,3.535944 3.922823 2.449168 5.30155 2.443461 1.09882 4.250428 3.404136 6.195982 3.810665 10.51329 4.99132 1.074847,4.076341076923077,,9.527338498762017,,1,3,0,0,5.30155,2,2,2,2,13
non-code-switch,CMU,6024, ,如果 玩 游戏 需要 自己 再 买 个 显卡 ， 内存 和 硬盘 。,13,,硬盘,40.24420194772993,1.552137,NN,7,dobj,2.949325 4.08952 3.946731 3.147068 3.16557 3.378657 4.213127 2.374137 6.503232 1.071063 5.036249 2.177056 1.552137 1.082441,3.1918795,,11.319097967990071,,2,6,0,0,2.177056,3,3,3,2,14
non-code-switch,CMU,6036, ,出 几 件 小 家电 ： 半价 出售 !,4,,小,34.793876788142356,3.145999,JJ,5,amod,4.41311 3.089858 2.769956 3.145999 4.836112 3.487628 6.594596 1.521749 4.662064,3.8356746666666663,,8.183603752060922,,1,1,0,0,2.769956,2,2,2,2,9
non-code-switch,CMU,6058, ,我们 可以 在 学校 见 ；,4,,学校,35.007917095143085,3.206016,NN,5,nmod:prep,3.478143 0.8397855 1.377542 3.206016 5.053516 2.951691,2.81778225,,7.6177959938775786,,2,1,0,0,1.377542,2,2,2,2,6
non-code-switch,CMU,6074, ,这 就 是 他 告诉 我 的 具体 路程 。,8,,具体,34.82318080946561,4.150235,JJ,9,amod,2.328403 2.786562 2.588736 2.666735 3.799859 1.672098 1.176091 4.150235 4.535868 0.7646087,2.6469195700000006,,8.680040638374813,,2,1,0,0,1.176091,3,2,3,2,10
non-code-switch,CMU,6090, ,另外 求 二手 自行车 ！,4,,自行车,38.11246815842763,3.252351,NN,2,dobj,2.677585 5.764635 5.876289 3.252351 4.616687,4.4375094,,9.93280360687018,,3,2,0,0,5.876289,3,2,3,2,5
non-code-switch,CMU,6099, ,620&extra = 书柜 会 晃 ， 但 不 影响 使用 ， 贴 墙 放 就 可以 。,10,,使用,34.5988031921412,2.904632,NN,9,dobj,10.51329 4.176386 7.358729 3.242213 6.530373 1.096506 1.744218 2.093545 1.904174 2.904632 1.356276 5.377892 5.699346 5.212197 3.402597 1.408872 2.358855,3.9047118235294125,,9.44729579108848,,2,1,0,0,1.904174,2,2,2,2,17
non-code-switch,CMU,6138, ,使用 一 年 半 ， 较 新 ， 具体 图片 见 链接 。,10,,图片,38.375062458606386,5.519565,NN,11,nsubj,3.265751 2.247155 2.064832 1.541552 0.7563964 3.722968 3.028548 0.7269987 4.127677 5.519565 4.732194 4.744375 0.934168,2.8778600076923073,,9.016512874996026,,2,1,0,0,4.127677,3,2,3,2,13
non-code-switch,CMU,6144, ,部分 家具 已 出 ， 链接 内容 已 更新 。,6,,链接,39.37633538947635,4.672785,NN,7,compound:nn,3.588195 4.446175 3.244165 3.308549 0.9797242 4.672785 4.363778 2.788643 3.569475 1.367264,3.23287532,,9.179031804493802,,2,1,0,1,3.308549,2,2,2,2,10
non-code-switch,CMU,6152, ,电风扇 ， 非常 新 。,1,,电风扇,44.755724612924574,6.527233,NN,4,nsubj,6.527233 0.7185656 3.970408 4.17708 3.108528,3.70036292,,10.625950787430126,,3,3,0,,,1,2,1,1,5
non-code-switch,CMU,6153, ,火锅 神器 ， 专业 煮 火锅 的 工具 。,8,,工具,35.879854598153536,3.616218,NN,5,dobj,6.258925 6.117356 0.9577252 4.506542 6.230416 2.534562 1.111411 3.616218 0.4688856,3.5335600888888887,,11.319097967990071,,2,3,0,0,1.111411,3,2,3,2,9
non-code-switch,CMU,6184, ,这 应该 是 全 版 最 低价 ？,5,,版,35.64725672806599,2.821377,NN,7,nsubj,2.328403 3.984397 0.262685 3.295863 2.821377 4.625178 5.007462 4.375484,3.337606125,,12.012245148550017,,1,2,0,0,3.295863,2,2,2,2,8
non-code-switch,CMU,6191, ,毕业 搬出 匹兹堡 ， 出售 家具 。,1,,毕业,36.239602861436886,3.007416,NN,2,nsubj,3.007416 8.62512 5.584603 1.281196 4.675901 5.680673 1.201446,4.2937650000000005,,8.793369323681816,,2,1,0,,,1,2,1,1,7
non-code-switch,CMU,6208, ,剩余 物品 已 更新 ！,1,,剩余,37.0141826624292,4.938874,JJ,2,amod,4.938874 3.804825 3.162226 3.671227 4.8007,4.0755704,,12.012245148550017,,2,1,0,,,1,2,1,1,5
non-code-switch,CMU,6222, ,想要 大 一 点 的 书桌 ， 结构 简单 的 好 求 椅子 ， 舒服 一点 的 ；,1,,想要,44.905510379667135,5.023885,VV,0,root,5.023885 4.337793 3.074322 5.075235 1.257224 5.75964 0.9585102 4.285806 1.506329 0.9242793 3.975231 5.123463 5.770967 0.90309 6.757556 2.411131 1.224726 3.705335,3.448584583333333,,9.93280360687018,,2,0,1,,,1,1,1,1,18
non-code-switch,CMU,6236, ,所有 家具 5.,1,,所有,34.96923457787338,3.213507,DT,2,det,3.213507 4.031432 10.51329,5.919409666666667,,8.205582658779697,,2,1,0,,,2,2,2,1,3
non-code-switch,CMU,6242, ,毕业 搬家 ， 甩卖 各 种 家具 ， 使用 不满 一 年 。,1,,毕业,36.239602861436886,3.007416,VV,0,root,3.007416 8.389076 0.7678009 7.707732 3.668869 4.132708 5.099996 1.12282 3.1474 4.676198 2.388192 0.2304489 1.093286,3.4947648307692303,,8.793369323681816,,2,0,1,,,1,1,1,1,13
non-code-switch,CMU,6280, ,使用 起来 相当 方便 。,3,,相当,35.47061136053634,3.018765,AD,4,advmod,3.265751 3.508522 3.018765 2.996781 0.2218488,2.60233356,,9.93280360687018,,2,1,0,0,3.508522,2,2,2,2,5
non-code-switch,CMU,6281, ,见 照片 。,2,,照片,37.17394700517105,3.884887,NN,1,dobj,4.579249 3.884887 1.254004,3.23938,,8.754148610528535,,2,1,0,0,4.579249,2,2,2,2,3
non-code-switch,CMU,6292, ,有意 购买 ， 请 联系 : panda.,5,,联系,35.042017547067346,3.301296,NN,4,dobj,5.512905 2.163007 1.319421 3.724096 3.301296 4.016349 10.51329,4.364337714285713,,7.008298842604558,,2,1,0,0,3.724096,2,2,3,2,7
non-code-switch,CMU,6306, ,随机 附 变压器 一 个 。,3,,变压器,41.941159706854314,5.778859,NN,2,dobj,4.806756 4.068681 5.778859 3.101576 5.279712 1.987141,4.170454166666667,,12.012245148550017,,3,1,0,0,4.068681,2,2,2,2,6
non-code-switch,CMU,6316, ,出国 在外 ， 什么 都 是 小事 ， 安全 舒适 第一 ， 欢迎 试车 。,7,,小事,39.560161071999396,4.641076,NN,1,conj,6.527233 3.62403 0.8996066 4.7303 0.6679885 1.659843 4.641076 0.3776642 4.719769 3.396186 4.17731 1.8811 4.944965 6.622299 0.7872672,3.3104425,,12.012245148550017,,2,6,0,0,1.659843,2,2,2,2,15
non-code-switch,CMU,6322, ,面值 20，17 出 。,1,,面值,40.39534351000167,6.100998,NN,2,nsubj,6.100998 10.51329 3.469297 1.859587,5.485793,,12.012245148550017,,2,1,0,,,1,2,1,1,4
non-code-switch,CMU,6327, ,我 会 保留 一 个 星期 。,6,,星期,37.0805339075153,2.318286,NN,3,dobj,3.527254 3.41376 3.22313 2.063136 5.36251 2.318286 0.9379214,2.9779996285714287,,12.012245148550017,,2,3,0,0,5.36251,3,2,3,2,7
non-code-switch,CMU,6343, ,目前 还 在 国内 ， 国外 的 电话 还未 开通 ， 能否 麻烦 送到 住宿 的 地方 或者 可以 具体 协商 ；,15,,住宿,39.116554541789114,5.432011,NN,14,dobj,2.62365 2.190285 1.140678 3.010141 1.410496 5.018034 1.06606 4.036879 10.51329 4.351898 0.8231563 5.260015 5.557185 5.671575 5.432011 1.104658 1.079181 3.283007 2.426148 4.274295 3.522532 2.298211,3.45879024090909,,10.913632859881908,,2,1,0,0,5.671575,2,2,2,2,22
non-code-switch,CMU,6389, ,还有 挺 多 厨房 用 的 锅 ， 给 几 块 钱 就 卖 。,3,,多,33.55179624048572,2.751204,JJ,4,amod,3.674056 5.71378 2.751204 6.162623 3.870192 1.328305 5.195756 0.8293038 3.621201 3.695195 2.980995 5.028122 2.401831 4.169668 2.003675,3.5617271200000005,,8.251045032856455,,1,1,0,0,5.71378,1,2,1,2,15
non-code-switch,CMU,6401, ,on+steamer 下面 蒸 米饭 ， 上面 蒸 点心 ！,6,,上面,36.95209273388055,3.908418,NN,7,nsubj,10.51329 4.607119 3.679752 2.607853 0.1978347 3.908418 6.391835 3.391275 2.855269,4.239182855555556,,10.625950787430126,,2,1,0,1,2.607853,2,2,2,2,9
non-code-switch,CMU,6426, ,不 议价 ， 价格 已经 很 合理 ， 不 喜欢 墨迹 。,7,,合理,35.42059634208117,3.478524,VA,2,dep,3.59865 7.610213 1.003328 4.356595 2.825104 2.556885 3.478524 0.4313638 2.983422 2.147153 6.555747 0.8905734,3.2031298500000003,,12.012245148550017,,2,5,0,0,2.556885,2,2,2,2,12
non-code-switch,CMU,6443, ,所有 家具 都 是 折 五 折 以上 的 ！,5,,折,38.55602321989822,5.139892,VV,0,root,3.213507 4.031432 2.171483 0.622718 5.139892 3.370384 3.854921 4.566608 0.5755391 4.608407,3.21548911,,11.319097967990071,,1,0,1,0,0.622718,2,2,2,2,10
non-code-switch,CMU,6453, ,【 已 出 】 木 椅子 。,6,,椅子,39.03208804814121,4.499479,NN,3,dobj,3.699992 3.685491 3.308549 5.207014 4.959822 4.499479 1.199841,3.7943125714285713,,8.967722710826594,,2,3,0,0,4.959822,3,2,3,2,7
non-code-switch,CMU,6471, ,并且 每 位 主人 都 是 室内 停车 ， 所以 车况 非常 好 ！,4,,主人,37.711503929533144,4.213032,NN,8,nsubj,4.239904 3.174496 4.23414 4.213032 2.898242 0.8059883 4.333952 5.668173 0.982902 2.555509 6.942991 3.98888 1.782907 2.268026,3.4349387357142858,,10.625950787430126,,2,4,0,0,4.23414,2,2,1,2,14
non-code-switch,CMU,6505, ,( 已 出 ) 小 椅子,4,,),,4.074082,VV,0,root,3.238747 3.773635 3.595774 4.074082 4.365415 6.097054,4.1907845,,8.251045032856455,,1,0,1,0,3.595774,2,2,2,2,6
non-code-switch,CMU,6546, ,原价 $ 59.,1,,原价,41.7942107119772,7.042348,NN,2,compound:nn,7.042348 1.311749 10.51329,6.289129,,9.614349875751646,,2,1,0,,,2,2,2,1,3
non-code-switch,CMU,6558, ,毕业 离开 匹兹堡 ， 甩卖 地毯 用 吸尘器 和 电风扇 。,8,,吸尘器,43.39311178340879,4.686491,NN,10,conj,3.007416 5.366738 4.922184 1.281196 7.736434 5.687317 3.872308 4.686491 1.558933 6.565766 1.499347,4.198557272727274,,10.913632859881908,,3,2,0,0,3.872308,2,2,3,2,11
non-code-switch,CMU,6563, ,一 个 不 带 盖子 ， 一 个 带 盖子 。,7,,一,31.937972593395806,2.602707,CD,9,nsubj,2.791026 5.592477 2.982126 2.376812 6.660641 0.7008141 2.602707 5.656124 3.740597 6.599681 1.11764,3.7109677363636364,,5.464026045787644,,1,2,0,1,6.660641,2,2,2,2,11
non-code-switch,CMU,6582, ,可 代 改装 ， 升级 ， 代 做 各 种 系统 ， 各 种 双 系统 。,9,,各,33.56823082765674,4.319887,DT,11,det,3.501123 4.106013 5.407434 0.9218283 4.882312 1.903643 4.942633 5.097624 4.319887 4.294727 3.424558 0.7533277 3.077659 4.15782 3.640766 4.188351 1.039912,3.5093892941176468,,7.951802138003598,,1,2,0,0,5.097624,2,2,2,2,17
non-code-switch,CMU,6585, ,车况 良好 、 定期 保养 、 外观 帅气 没 的 说 。,11,,说,33.08684639579736,4.041974,VV,0,root,6.636354 2.122359 1.899957 4.799627 2.194756 1.775605 4.714248 3.415857 5.378139 2.582702 4.041974 2.752122,3.5261416666666663,,8.485884623933856,,1,0,1,0,2.582702,3,3,3,2,12
non-code-switch,CMU,6591, ,内部 空间 大 ， 适合 有 孩子 的 家庭 及 长途 旅行 。,1,,内部,35.49326454271976,4.461753,NN,2,compound:nn,4.461753 4.557695 2.901277 0.7878387 2.858958 2.48867 4.02336 0.4885507 1.914093 2.206826 4.790625 5.329707 1.103546,2.916376876923077,,10.913632859881908,,2,1,0,,,1,1,1,1,13
non-code-switch,CMU,6602, ,全 时 四 驱 ， 冬天 在 美国 开车 豪 无 压力 ， 非常 安全 。,9,,开车,39.30004463247387,6.47063,VV,10,xcomp,3.75513 3.794112 3.939123 7.070299 1.471711 4.682833 2.231258 2.046472 6.47063 5.363457 4.238695 3.489732 0.7078728 4.097122 3.20577 0.6939341,3.5786344312499994,,9.121873390653853,,2,1,0,0,2.046472,2,2,2,2,16
non-code-switch,CMU,6622, ,f=3&t=5759 如果 租 我们 的 公寓 ， 所有 家具 全部 免费 送 ！,6,,公寓,39.049879525011114,4.395838,NN,3,dobj,10.51329 3.661333 5.140652 4.365809 0.8957312 4.395838 0.6941175 3.275211 4.002256 2.917502 3.072015 5.387606 4.355895,4.052096592307692,,7.358284798392494,,2,3,0,0,0.8957312,2,2,2,2,13
non-code-switch,CMU,6641, ,可 随时 看 电脑 ， 包 接送 ， 仅 限 校内 人员 交易 。,12,,人员,34.43366096118219,3.326258,NN,13,compound:nn,3.501123 3.16816 4.731285 3.817411 1.315337 5.182245 4.28477 1.297181 3.183459 5.742662 5.493213 3.326258 4.980477 1.035468,3.6470749285714286,,10.066334999494703,,2,1,0,0,5.493213,3,2,3,2,14
non-code-switch,CMU,6653, ,可以 多 次 使用 ， 也 可以 给 不同 的 人 使用 。,11,,人,32.449927172699674,2.213146,NN,12,nmod:prep,3.535944 3.578327 2.319753 2.509859 1.045228 1.735112 1.419058 3.062448 3.101966 0.3197794 2.213146 2.5737 0.8491607,2.174113930769231,,6.894251336133262,,1,1,0,0,0.3197794,3,2,3,2,13
non-code-switch,CMU,6655, ,大家 好 ， 我 年底 毕业 回国 想要 卖 车 。,5,,年底,36.35339627824872,5.288187,NT,6,nmod:tmod,4.683601 2.369944 0.3212334 1.874156 5.288187 3.393601 2.795237 6.053992 3.784873 4.472456 1.132511,3.2881628545454546,,10.625950787430126,,2,1,0,0,1.874156,2,2,2,2,11
non-code-switch,CMU,6666, ,如果 觉得 想 讲价 在 合理 的 范围 内 可以 商量 。,6,,合理,35.42059634208117,4.415637,JJ,8,amod,2.949325 3.590684 4.431038 8.321406 2.369728 4.415637 0.2922561 3.120558 3.89658 2.980447 5.122365 1.119376,3.550783341666667,,12.012245148550017,,2,2,0,0,2.369728,2,2,2,2,12
non-code-switch,CMU,6675, ,新 家 太小 ， 出售 一些 小 电器 ， 都 用 了 没 几 次 ， 盒子 和 说明书 全都 齐全,2,,家,34.28144620152221,4.414367,NN,3,nsubj,2.903667 4.414367 6.082095 0.2671039 4.794831 2.571905 2.256735 4.703541 1.327359 3.01503 3.244772 1.278754 4.212945 2.170852 1.829995 1.383932 6.191503 2.027383 5.161263 5.852886 5.981277,3.4129617095238096,,8.793369323681816,,1,1,0,0,2.903667,1,1,1,2,21
non-code-switch,CMU,6680, ,联系 方式 ： 邮箱 ： xfei.,4,,邮箱,41.26464014473956,6.265564,NN,6,dep,5.688997 4.478161 1.962407 6.265564 2.933994 10.51329,5.307068833333333,,9.614349875751646,,2,2,0,1,4.478161,2,2,2,2,6
non-code-switch,CMU,6682, ,～ 台灯 （ 10$ ） ;,6,,;,,4.026181,NN,0,root,5.886802 7.237567 1.625342 10.51329 2.105435 4.026181,5.232436166666667,,9.304194947447806,,1,0,1,1,10.51329,3,3,3,3,6
non-code-switch,CMU,6698, ,白色 ， 配 天窗 ， 说明书 齐全 ， 两 把 钥匙 。,4,,天窗,42.159373629282996,6.767889,NN,3,dobj,4.311053 0.9901713 2.8048 6.767889 0.6630164 6.615544 6.121258 0.370216 2.780056 3.160048 2.013359 0.7998705,3.1164401,,12.012245148550017,,2,1,0,0,2.8048,2,2,2,2,12
non-code-switch,CMU,6710, ,还有 一 张 绿色 的 转椅 。,6,,转椅,44.324635531981826,6.796695,NN,1,dobj,3.674056 0.7193732 1.806917 3.977373 1.026617 6.796695 0.8382361,2.6913239,,9.709660055555972,,2,5,0,0,1.026617,3,2,3,2,7
non-code-switch,CMU,6714, ,工作 时 先 会 沿着 墙壁 走 一 周 ， 然后 折返 式 路径 清扫 内部 ；,6,,墙壁,39.09661742060832,3.362735,NN,7,nmod:prep,4.509301 2.206215 3.793054 3.510117 3.741444 3.362735 4.897518 1.918558 3.110892 0.9019031 2.358886 3.366796 1.354234 5.832545 6.670143 4.331952 3.185995,3.4736640058823527,,12.012245148550017,,2,1,0,0,3.741444,2,2,2,2,17
non-code-switch,CMU,6742, ,这个 车 当时 买 的 时候 是 三 手 了 。,2,,车,36.197109418053074,4.874833,NN,4,nsubj,2.896868 4.874833 3.9162 4.623469 1.21779 2.721564 2.046274 3.119466 4.237682 3.76475 1.533697,3.177508454545455,,7.951802138003598,,1,2,0,0,2.896868,1,2,1,2,11
non-code-switch,CMU,6748, ,求 留下 邮箱 或 微信～8.,2,,留下,44.47727134691042,4.696172,VV,1,ccomp,4.792746 4.696172 6.466664 2.420867 10.51329,5.7779478,,10.402807236115917,,2,1,0,0,4.792746,2,2,2,2,5
non-code-switch,CMU,6757, ,部分 家具 可 运送 ， 购买 多 件 家具 可 议价 便宜 一些 。,9,,家具,38.99879812241052,3.972712,NN,6,dobj,3.588195 4.446175 3.75928 3.639222 1.856926 4.54138 2.88089 2.630784 3.972712 3.700925 5.594633 5.594425 2.551775 0.5658115,3.5230809642857146,,7.397124631708757,,2,3,0,0,2.630784,2,2,2,2,14
non-code-switch,CMU,6758, ,想要 你 的 镜子 请问 还有 剩 的 吗 ？,7,,剩,37.5564834814214,4.336936,VV,1,ccomp,5.023885 2.808351 1.027892 3.645361 6.694521 4.169884 4.336936 1.33621 4.807633 0.08122981,3.3931902810000003,,10.402807236115917,,1,6,0,0,4.169884,2,2,3,2,10
non-code-switch,CMU,6772, ,已 出没 联系 方式 ？,3,,联系,35.042017547067346,5.316929,NN,4,compound:nn,3.881124 6.426973 5.316929 4.424437 4.122381,4.8343688,,7.008298842604558,,2,1,0,0,6.426973,2,2,2,2,5
non-code-switch,CMU,6777, ,没有 找到 寄存 的 地方 。,3,,寄存,41.16624505494522,6.636431,VV,5,acl,3.923701 2.707315 6.636431 1.30103 2.670942 0.6633921,2.9838018500000003,,12.012245148550017,,2,2,0,0,2.707315,2,2,2,2,6
non-code-switch,CMU,6783, ,本 姑娘 喜欢 运动 ， 想 求购 一 辆 二手 自行车 。,2,,姑娘,37.21714999651074,6.254759,NN,3,nsubj,2.357215 6.254759 3.542982 2.54799 0.2596373 4.102159 7.353153 2.157831 2.358143 2.672611 3.281383 1.519956,3.200651608333333,,11.319097967990071,,2,1,0,0,2.357215,1,2,1,2,12
non-code-switch,CMU,6793, ,一切 电子 系统 ， 空调 均 正常 运行 。,2,,电子,35.90769709532251,4.595505,NN,3,compound:nn,4.785907 4.595505 4.149219 0.8730907 5.513632 3.649335 3.69688 1.987093 0.4244149,3.297230733333334,,10.220485679321962,,2,1,0,0,4.785907,1,2,1,2,9
non-code-switch,CMU,6807, ,和 床 一 个 时间 买 的 。,2,,床,38.860933817031736,5.256328,NN,5,compound:nn,3.176779 5.256328 2.774261 5.279712 3.763163 5.105445 1.21779 1.253257,3.478341875,,7.311764782757601,,1,3,0,0,3.176779,1,2,1,2,8
non-code-switch,CMU,6849, ,红色 转椅 8$4 .,1,,红色,38.189503881274035,4.387967,NN,2,nsubj,4.387967 4.646256 10.51329 3.135041,5.670638500000001,,10.625950787430126,,2,1,0,,,1,2,1,1,4
non-code-switch,CMU,6857, ,细节 可 看 下方 连接 ， 9-9.,4,,下方,41.01275721666097,4.085718,NN,3,dobj,6.527233 2.503791 4.970552 4.085718 3.690869 1.082289 10.51329,4.767677428571429,,11.319097967990071,,2,1,0,0,4.970552,2,2,2,2,7
non-code-switch,CMU,6864, ,欢迎 索要 其他 细节 和 照片 。,4,,细节,37.65285448747464,3.530547,NN,6,conj,5.269867 7.02551 3.480854 3.530547 1.737055 4.064455 0.7281772,3.6909236,,10.913632859881908,,2,2,0,0,3.480854,2,2,2,2,7
non-code-switch,CMU,6873, ,我 有 简单 拆卸 家具 的 工具 （ 万一 你 没有 工具 也 不用 担心 ）,12,,工具,35.879854598153536,4.5175,NN,11,dobj,3.527254 2.296368 4.090325 6.217482 5.868861 1.33685 3.639419 2.083112 5.693038 4.18854 2.507894 4.5175 2.520995 3.672413 1.280754 3.891725,3.583283125,,11.319097967990071,,2,1,0,0,2.507894,3,2,3,2,16
non-code-switch,CMU,6906, ,因为 只 能 发 三 张 照片 ， 如果 想要 看 其他 的 物品 的 照片 请 发 邮件 给 我 ， 谢谢 ~ 。,7,,照片,37.17394700517105,2.213908,NN,4,dobj,2.896955 3.722968 3.694086 3.756615 2.102442 3.181433 2.213908 0.6282219 2.928069 2.716406 2.69365 3.740798 1.115793 3.71525 2.123258 3.557537 4.546127 3.122191 5.702331 2.380663 1.920783 1.462398 3.244267 5.188946 3.040108,3.015808156,,8.754148610528535,,2,3,0,0,3.181433,2,2,1,2,25
non-code-switch,CMU,6914, ,这个 是 托 朋友 代为 处理 ， 请 以 短信 联系 为主 。,4,,朋友,36.04647553679138,2.968479,NN,3,dobj,2.896868 2.394189 4.813291 2.968479 3.776451 1.758533 0.7105187 3.491132 1.908485 4.506997 3.040248 4.531465 0.677448,2.8826234384615383,,8.54650924575029,,2,1,0,0,4.813291,2,2,2,2,13
non-code-switch,CMU,6918, ,朋友 毕业 ， 发 卖 家具 。,2,,毕业,36.239602861436886,4.235046,VV,0,root,5.211875 4.235046 0.851682 4.875584 5.388356 3.023556 1.201446,3.5410778571428567,,8.793369323681816,,2,0,1,0,5.211875,2,2,1,2,7
non-code-switch,CMU,6924, ,现价 : $6 《 电子 设计 制作 完全 指导 》,5,,电子,35.90769709532251,3.922713,NN,7,compound:nn,7.042348 3.718777 10.51329 2.455884 3.922713 4.58665 3.015486 4.086637 5.217134 2.737739,4.7296658,,10.220485679321962,,2,2,0,1,10.51329,2,2,2,2,10
non-code-switch,CMU,6927, ,非常 好 的 车 ， 没有 出 过 任何 事故 。,10,,事故,36.97909343946743,3.567245,NN,7,dobj,4.495176 1.924507 0.4098309 4.241098 0.7859874 3.21861 3.824688 5.514795 2.286361 3.567245 0.3273589,2.7814233818181817,,9.179031804493802,,2,3,0,0,2.286361,3,3,3,2,11
non-code-switch,CMU,6932, ,清单 如下 ， 所有 商品 全部 完好 ， 无 损坏 ， 近似 全新 ， 我 家 没有 宠物 ！,5,,商品,34.88795009886104,4.002256,NN,7,nsubj,7.042348 3.030315 1.94514 3.364916 4.002256 3.48079 5.633996 0.60206 2.615548 5.339029 0.6093616 5.251014 5.03724 3.450456 3.067965 4.083006 3.31248 5.685981 4.43158,3.788709557894737,,11.319097967990071,,2,2,0,0,3.364916,2,2,1,2,19
non-code-switch,CMU,6964, ,毕业 离开 匹 村 ， 只 能 为 心爱 的 板子 另 寻 主人 。,9,,心爱,39.81871733798131,5.471315,VV,11,acl,3.007416 5.366738 4.407068 4.380959 0.9969376 3.531439 3.86791 2.134307 5.471315 0.3886348 5.739531 3.987259 6.271756 5.368095 1.075715,3.7330053599999995,,12.012245148550017,,2,2,0,0,2.134307,2,2,2,2,15
non-code-switch,CMU,6973, ,适合 想要 省心 开 新车 ， 又 不 想 一次性 花 很多 钱 买 车 的 同学 。,5,,新车,46.51902161748887,6.008315,NN,4,dobj,5.100725 3.933368 7.659287 4.234698 6.008315 1.028766 2.572136 2.280133 3.407604 4.863565 3.431173 2.724112 0.9162636 2.781344 4.441722 1.276328 4.048797 0.8426741,3.419500594444444,,11.319097967990071,,2,1,0,0,4.234698,2,2,1,2,18
non-code-switch,CMU,7024, ,已 结束 ， 谢谢 大家 ！,1,,已,34.48102237465132,3.881124,AD,2,advmod,3.881124 2.2545 0.5779871 5.349927 0.9595714 0.9906948,2.33563405,,8.16209754683996,,1,1,0,,,1,2,1,1,6
non-code-switch,CMU,7040, ,两 台 显示器 一起 购买 附送 显示器 架 ， 见 链接 。,3,,显示器,40.26220473148654,3.353353,NN,5,nsubj,3.065489 2.111624 3.353353 4.482547 3.552735 6.018014 5.625516 4.654208 1.167404 4.096168 4.809088 0.934168,3.6558595,,10.913632859881908,,3,2,0,0,2.111624,1,2,1,2,12
